Account Creation Date,Account Creation Method,Account Age (Days),Profile Picture,Profile Information Complete,Name Consistency,Login Frequency (per week),Login Time Pattern,IP Address Variability,Followers Count,Following Count,Engagement Rate (likes/comments),Post Frequency (per week),Content Type,Email Validation,Phone Number Validation,Reported by Users,Flags by Content Moderation,Geolocation Consistency,Suspicious Device Use,Final Result
4/16/2024,Social Media Login,11,Yes,No,Inconsistent,2,Irregular,Medium,4076,1671,Moderate engagement,1,Text-only,Invalid,Invalid,No,No,Inconsistent,Yes,Fake
10/14/2024,Email,2,Yes,No,Inconsistent,8,Regular,Low,4818,1799,High engagement (likes/comments),16,Mixed (Image/Text),Invalid,Invalid,No,Yes,Inconsistent,Yes,Fake
1/18/2024,Phone Number,18,No,No,Inconsistent,5,Regular,High,2651,897,Moderate engagement,1,Mixed (Image/Text),Valid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
3/29/2024,Phone Number,1,No,No,Consistent,9,Irregular,High,3395,1260,Low engagement (rare likes),10,Text-only,Valid,Invalid,Yes,No,Consistent,No,Genuine
10/25/2024,Phone Number,23,No,No,Consistent,1,Irregular,High,2882,265,Very low engagement,15,Image/Video,Valid,Valid,No,Yes,Inconsistent,Yes,Genuine
4/18/2024,Email,13,No,No,Consistent,1,Regular,Low,2733,857,Very low engagement,5,Mixed (Image/Text),Invalid,Invalid,No,No,Consistent,No,Fake
4/11/2024,Social Media Login,11,No,No,Inconsistent,4,Regular,High,2323,1315,Low engagement (rare likes),13,Mixed (Image/Text),Invalid,Invalid,No,Yes,Consistent,Yes,Fake
8/21/2024,Social Media Login,28,No,No,Consistent,9,Regular,High,1089,293,Low engagement (rare likes),20,Mixed (Image/Text),Invalid,Invalid,No,Yes,Inconsistent,Yes,Fake
1/13/2024,Social Media Login,2,No,No,Inconsistent,2,Regular,Low,66,192,Very low engagement,13,Image/Video,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
1/10/2024,Social Media Login,13,Yes,No,Consistent,7,Irregular,High,1443,1038,High engagement (likes/comments),5,Text-only,Valid,Valid,No,Yes,Consistent,No,Genuine
7/9/2024,Phone Number,28,No,No,Consistent,3,Regular,Low,2421,1486,High engagement (likes/comments),13,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,Yes,Genuine
3/3/2024,Phone Number,17,No,Yes,Consistent,6,Irregular,Low,210,178,High engagement (likes/comments),15,Mixed (Image/Text),Valid,Invalid,No,Yes,Consistent,No,Genuine
8/19/2024,Social Media Login,6,No,No,Consistent,2,Regular,Medium,1079,800,Very low engagement,1,Mixed (Image/Text),Valid,Invalid,No,No,Consistent,Yes,Genuine
3/11/2024,Social Media Login,18,Yes,No,Inconsistent,2,Irregular,High,2032,1511,Low engagement (rare likes),17,Image/Video,Valid,Valid,Yes,Yes,Consistent,No,Fake
6/19/2024,Phone Number,15,Yes,No,Inconsistent,3,Irregular,High,1073,1828,Low engagement (rare likes),5,Text-only,Valid,Valid,No,No,Consistent,No,Genuine
1/27/2024,Phone Number,22,No,No,Consistent,10,Regular,Low,3980,547,Very low engagement,10,Mixed (Image/Text),Valid,Invalid,No,Yes,Inconsistent,No,Genuine
10/5/2024,Email,20,No,Yes,Inconsistent,10,Irregular,Medium,3212,1070,Very low engagement,7,Mixed (Image/Text),Invalid,Invalid,Yes,No,Inconsistent,Yes,Fake
11/6/2024,Email,16,Yes,No,Inconsistent,6,Regular,Medium,298,134,Very low engagement,9,Text-only,Invalid,Invalid,No,No,Inconsistent,Yes,Genuine
1/8/2024,Social Media Login,22,Yes,Yes,Consistent,9,Regular,High,3538,199,Low engagement (rare likes),6,Image/Video,Valid,Valid,Yes,Yes,Consistent,No,Fake
1/26/2024,Phone Number,27,No,No,Inconsistent,3,Regular,High,4024,587,Very low engagement,0,Image/Video,Invalid,Valid,Yes,No,Inconsistent,No,Fake
7/12/2024,Phone Number,10,Yes,No,Consistent,7,Regular,Low,4445,624,Low engagement (rare likes),9,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,No,Fake
4/21/2024,Phone Number,16,Yes,No,Inconsistent,7,Irregular,Low,3041,855,High engagement (likes/comments),7,Text-only,Invalid,Valid,Yes,Yes,Consistent,No,Genuine
7/23/2024,Email,8,Yes,No,Consistent,5,Regular,Medium,533,596,Moderate engagement,6,Text-only,Valid,Valid,No,Yes,Inconsistent,No,Fake
8/14/2024,Email,17,Yes,No,Inconsistent,4,Irregular,High,1119,1960,High engagement (likes/comments),15,Mixed (Image/Text),Valid,Valid,Yes,No,Inconsistent,No,Genuine
10/4/2024,Email,5,Yes,No,Inconsistent,9,Irregular,Medium,3134,751,Low engagement (rare likes),12,Text-only,Valid,Valid,Yes,No,Consistent,No,Genuine
2/1/2024,Email,22,No,Yes,Inconsistent,1,Irregular,High,476,510,Low engagement (rare likes),10,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Genuine
9/28/2024,Social Media Login,1,Yes,No,Inconsistent,8,Regular,Low,1227,1560,Moderate engagement,1,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,Yes,Genuine
10/27/2024,Phone Number,29,Yes,No,Consistent,10,Regular,High,1942,948,Low engagement (rare likes),7,Text-only,Invalid,Valid,No,No,Consistent,Yes,Fake
9/8/2024,Email,25,No,No,Inconsistent,6,Regular,Medium,744,112,Low engagement (rare likes),8,Mixed (Image/Text),Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
6/29/2024,Email,16,Yes,No,Inconsistent,10,Regular,Low,4315,414,Low engagement (rare likes),12,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,No,Genuine
11/5/2024,Email,17,No,No,Inconsistent,6,Regular,Medium,258,495,Moderate engagement,0,Image/Video,Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
9/5/2024,Social Media Login,26,Yes,No,Inconsistent,9,Regular,Low,2395,1629,Moderate engagement,17,Mixed (Image/Text),Invalid,Valid,No,No,Consistent,No,Fake
7/12/2024,Social Media Login,23,No,Yes,Inconsistent,9,Irregular,Medium,292,1611,Low engagement (rare likes),13,Mixed (Image/Text),Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
4/2/2024,Email,21,No,No,Inconsistent,4,Irregular,Medium,852,1773,Moderate engagement,14,Mixed (Image/Text),Valid,Valid,Yes,Yes,Consistent,No,Genuine
6/26/2024,Phone Number,11,Yes,Yes,Inconsistent,10,Regular,Medium,2911,1479,Very low engagement,5,Mixed (Image/Text),Valid,Invalid,Yes,No,Consistent,Yes,Genuine
3/20/2024,Email,9,No,Yes,Inconsistent,3,Irregular,Medium,1081,1015,High engagement (likes/comments),0,Text-only,Invalid,Valid,Yes,No,Inconsistent,No,Fake
6/9/2024,Email,13,Yes,Yes,Inconsistent,1,Irregular,Medium,3055,79,Low engagement (rare likes),10,Text-only,Valid,Invalid,Yes,Yes,Inconsistent,No,Fake
6/17/2024,Email,8,Yes,Yes,Inconsistent,2,Irregular,High,4181,714,Low engagement (rare likes),16,Mixed (Image/Text),Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
2/17/2024,Email,15,Yes,Yes,Consistent,2,Regular,Medium,2143,1871,Very low engagement,5,Image/Video,Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
10/27/2024,Email,11,No,No,Consistent,4,Regular,Low,2671,1929,High engagement (likes/comments),3,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Inconsistent,Yes,Fake
5/3/2024,Social Media Login,22,No,No,Inconsistent,8,Irregular,High,91,383,Very low engagement,1,Mixed (Image/Text),Valid,Invalid,Yes,No,Inconsistent,No,Genuine
5/8/2024,Social Media Login,18,No,No,Consistent,9,Irregular,High,3984,1898,Very low engagement,2,Image/Video,Valid,Valid,Yes,No,Inconsistent,Yes,Genuine
8/26/2024,Phone Number,6,No,No,Inconsistent,10,Regular,Low,4879,1937,High engagement (likes/comments),5,Mixed (Image/Text),Invalid,Valid,Yes,Yes,Consistent,Yes,Genuine
5/1/2024,Email,27,No,Yes,Inconsistent,2,Regular,Low,2082,1063,Low engagement (rare likes),11,Text-only,Invalid,Invalid,Yes,No,Inconsistent,No,Fake
7/19/2024,Social Media Login,13,No,No,Inconsistent,8,Regular,High,2546,1137,Very low engagement,6,Image/Video,Invalid,Invalid,No,No,Inconsistent,No,Genuine
9/24/2024,Email,6,No,Yes,Consistent,8,Irregular,High,847,343,High engagement (likes/comments),12,Mixed (Image/Text),Valid,Invalid,No,Yes,Consistent,No,Genuine
8/23/2024,Phone Number,22,Yes,No,Consistent,1,Regular,Medium,2796,878,Moderate engagement,11,Image/Video,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
10/8/2024,Email,26,Yes,Yes,Consistent,8,Regular,Low,2844,1134,High engagement (likes/comments),4,Text-only,Invalid,Valid,Yes,Yes,Consistent,Yes,Fake
1/4/2024,Phone Number,13,No,No,Consistent,5,Regular,Medium,2944,1818,Moderate engagement,6,Text-only,Invalid,Valid,No,No,Consistent,No,Genuine
5/30/2024,Phone Number,24,Yes,Yes,Inconsistent,2,Irregular,High,3831,931,Very low engagement,3,Text-only,Valid,Valid,Yes,No,Consistent,No,Genuine
6/12/2024,Email,18,No,Yes,Inconsistent,7,Regular,Low,2889,1663,Very low engagement,18,Text-only,Valid,Invalid,Yes,No,Consistent,Yes,Genuine
2/13/2024,Social Media Login,2,No,Yes,Consistent,5,Regular,High,1683,489,High engagement (likes/comments),5,Text-only,Invalid,Invalid,No,Yes,Inconsistent,No,Fake
9/1/2024,Phone Number,13,Yes,No,Inconsistent,7,Regular,Medium,4423,254,Low engagement (rare likes),15,Mixed (Image/Text),Invalid,Invalid,Yes,No,Inconsistent,No,Genuine
3/31/2024,Email,7,No,Yes,Consistent,2,Irregular,High,2466,64,High engagement (likes/comments),10,Image/Video,Valid,Invalid,Yes,Yes,Consistent,Yes,Fake
9/3/2024,Phone Number,23,No,Yes,Consistent,1,Irregular,High,3377,1799,High engagement (likes/comments),14,Image/Video,Invalid,Valid,Yes,No,Inconsistent,Yes,Fake
6/14/2024,Phone Number,16,Yes,No,Consistent,3,Irregular,Medium,593,1384,High engagement (likes/comments),1,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Genuine
11/3/2024,Phone Number,20,No,No,Inconsistent,10,Regular,Low,3875,557,Low engagement (rare likes),17,Text-only,Valid,Invalid,No,No,Inconsistent,No,Fake
3/2/2024,Social Media Login,27,No,Yes,Inconsistent,2,Regular,Low,1340,30,Moderate engagement,4,Image/Video,Valid,Valid,No,No,Inconsistent,Yes,Fake
4/24/2024,Email,16,No,No,Inconsistent,4,Regular,Medium,1575,254,High engagement (likes/comments),15,Image/Video,Valid,Invalid,Yes,No,Inconsistent,No,Genuine
7/8/2024,Social Media Login,17,Yes,Yes,Inconsistent,2,Regular,Low,711,1540,High engagement (likes/comments),15,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Genuine
3/12/2024,Email,18,No,Yes,Consistent,1,Irregular,Medium,2052,1504,High engagement (likes/comments),20,Image/Video,Valid,Invalid,No,Yes,Inconsistent,No,Genuine
4/29/2024,Phone Number,18,Yes,No,Consistent,6,Irregular,High,650,1010,Moderate engagement,1,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
6/4/2024,Phone Number,8,No,Yes,Consistent,8,Irregular,High,2413,724,Moderate engagement,11,Mixed (Image/Text),Invalid,Invalid,Yes,Yes,Inconsistent,No,Genuine
5/14/2024,Social Media Login,27,Yes,Yes,Inconsistent,1,Regular,Medium,3887,213,Moderate engagement,20,Text-only,Invalid,Invalid,No,No,Inconsistent,No,Genuine
2/21/2024,Phone Number,23,Yes,No,Consistent,3,Irregular,High,1372,770,Very low engagement,0,Image/Video,Valid,Valid,Yes,No,Inconsistent,No,Genuine
1/20/2024,Email,22,Yes,No,Consistent,10,Irregular,High,3389,119,Moderate engagement,15,Mixed (Image/Text),Valid,Invalid,No,Yes,Consistent,No,Fake
2/26/2024,Social Media Login,25,No,No,Inconsistent,3,Irregular,High,4431,1399,Very low engagement,19,Text-only,Invalid,Invalid,No,No,Inconsistent,No,Fake
2/29/2024,Social Media Login,5,No,No,Inconsistent,7,Regular,High,1429,1741,High engagement (likes/comments),1,Image/Video,Valid,Valid,Yes,No,Inconsistent,No,Fake
5/26/2024,Email,20,Yes,Yes,Inconsistent,10,Irregular,Medium,1073,573,High engagement (likes/comments),0,Image/Video,Valid,Invalid,No,Yes,Consistent,No,Genuine
8/1/2024,Email,26,No,No,Consistent,4,Irregular,High,197,446,Moderate engagement,16,Image/Video,Valid,Invalid,Yes,Yes,Consistent,No,Fake
6/30/2024,Phone Number,3,No,No,Inconsistent,8,Irregular,High,1109,1001,High engagement (likes/comments),16,Image/Video,Valid,Valid,No,No,Inconsistent,No,Genuine
8/24/2024,Social Media Login,13,Yes,Yes,Consistent,7,Regular,High,633,605,Very low engagement,3,Mixed (Image/Text),Valid,Valid,No,No,Consistent,Yes,Genuine
6/27/2024,Social Media Login,5,No,No,Inconsistent,1,Irregular,Medium,1850,1340,Moderate engagement,4,Image/Video,Invalid,Invalid,No,Yes,Consistent,Yes,Fake
4/1/2024,Email,15,No,No,Inconsistent,9,Irregular,High,3327,908,Low engagement (rare likes),15,Image/Video,Valid,Valid,No,No,Inconsistent,No,Genuine
6/24/2024,Phone Number,10,No,Yes,Inconsistent,10,Irregular,Medium,2768,1899,Low engagement (rare likes),17,Text-only,Valid,Valid,Yes,Yes,Inconsistent,No,Fake
5/15/2024,Email,16,Yes,No,Consistent,9,Irregular,Low,4871,1520,High engagement (likes/comments),11,Text-only,Invalid,Valid,Yes,No,Consistent,Yes,Genuine
10/4/2024,Social Media Login,15,No,Yes,Consistent,1,Irregular,Low,4186,460,Moderate engagement,5,Image/Video,Invalid,Invalid,Yes,No,Inconsistent,Yes,Genuine
10/21/2024,Social Media Login,27,Yes,No,Inconsistent,1,Regular,Medium,3283,598,Low engagement (rare likes),1,Mixed (Image/Text),Valid,Valid,No,No,Consistent,No,Genuine
3/4/2024,Social Media Login,11,Yes,No,Inconsistent,6,Irregular,High,2350,989,Moderate engagement,20,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Genuine
9/20/2024,Phone Number,6,Yes,Yes,Consistent,10,Regular,Medium,4066,387,High engagement (likes/comments),9,Image/Video,Valid,Valid,Yes,No,Consistent,Yes,Fake
10/20/2024,Phone Number,5,No,No,Inconsistent,3,Irregular,Medium,4888,1711,Very low engagement,14,Mixed (Image/Text),Invalid,Valid,Yes,No,Inconsistent,Yes,Genuine
7/19/2024,Social Media Login,22,No,No,Inconsistent,10,Regular,Medium,903,241,Very low engagement,6,Image/Video,Invalid,Invalid,No,No,Consistent,Yes,Fake
3/23/2024,Email,26,No,Yes,Inconsistent,9,Irregular,Low,1547,673,Very low engagement,9,Text-only,Valid,Invalid,No,Yes,Inconsistent,No,Fake
9/28/2024,Email,21,No,No,Consistent,1,Regular,Low,3968,1859,Moderate engagement,5,Text-only,Valid,Valid,No,No,Inconsistent,No,Fake
8/30/2024,Email,18,No,Yes,Consistent,3,Regular,High,2775,1208,Moderate engagement,4,Image/Video,Valid,Invalid,No,Yes,Consistent,No,Genuine
2/11/2024,Phone Number,19,No,No,Inconsistent,2,Irregular,High,1872,1808,Very low engagement,7,Text-only,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
5/23/2024,Email,19,No,Yes,Consistent,2,Regular,High,224,593,High engagement (likes/comments),1,Mixed (Image/Text),Invalid,Valid,No,Yes,Inconsistent,No,Genuine
6/22/2024,Phone Number,22,No,Yes,Consistent,9,Regular,High,896,1665,Very low engagement,3,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,Yes,Fake
9/21/2024,Social Media Login,2,Yes,Yes,Inconsistent,8,Regular,High,1217,998,High engagement (likes/comments),4,Mixed (Image/Text),Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
9/16/2024,Social Media Login,7,Yes,No,Consistent,3,Regular,High,3337,233,Low engagement (rare likes),5,Mixed (Image/Text),Invalid,Invalid,Yes,No,Consistent,No,Genuine
9/4/2024,Phone Number,26,Yes,No,Inconsistent,3,Regular,Medium,3301,157,Low engagement (rare likes),11,Mixed (Image/Text),Valid,Valid,Yes,No,Consistent,Yes,Genuine
3/23/2024,Social Media Login,26,Yes,No,Inconsistent,10,Regular,Low,4656,1951,High engagement (likes/comments),6,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,Yes,Fake
4/5/2024,Phone Number,10,No,Yes,Inconsistent,3,Irregular,High,4753,1166,Very low engagement,1,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,No,Fake
8/1/2024,Phone Number,20,Yes,No,Inconsistent,8,Regular,High,4894,1776,Very low engagement,8,Text-only,Valid,Invalid,Yes,No,Inconsistent,Yes,Fake
5/23/2024,Phone Number,3,No,No,Inconsistent,1,Regular,Medium,3067,905,Low engagement (rare likes),15,Text-only,Invalid,Invalid,No,No,Consistent,Yes,Fake
6/9/2024,Social Media Login,26,No,Yes,Consistent,9,Regular,Low,1398,74,Very low engagement,19,Image/Video,Invalid,Valid,Yes,Yes,Consistent,No,Fake
9/16/2024,Social Media Login,10,Yes,No,Consistent,8,Regular,Low,1474,1548,Moderate engagement,8,Text-only,Invalid,Invalid,No,No,Consistent,Yes,Genuine
1/18/2024,Phone Number,17,No,Yes,Inconsistent,8,Regular,High,4808,805,Moderate engagement,13,Mixed (Image/Text),Valid,Valid,No,Yes,Inconsistent,Yes,Fake
5/30/2024,Social Media Login,5,No,No,Inconsistent,9,Regular,High,893,1585,Moderate engagement,17,Image/Video,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
11/6/2024,Email,3,Yes,No,Consistent,9,Regular,Low,648,1044,Moderate engagement,17,Mixed (Image/Text),Invalid,Invalid,No,No,Consistent,No,Fake
10/10/2024,Phone Number,2,Yes,Yes,Consistent,3,Irregular,Low,4781,714,Moderate engagement,6,Image/Video,Valid,Valid,Yes,No,Consistent,Yes,Genuine
2/13/2024,Email,10,No,Yes,Inconsistent,8,Regular,Low,742,68,High engagement (likes/comments),7,Image/Video,Invalid,Valid,No,No,Inconsistent,No,Genuine
10/8/2024,Email,11,No,Yes,Inconsistent,1,Regular,Medium,3162,1860,Moderate engagement,8,Text-only,Invalid,Invalid,Yes,Yes,Consistent,Yes,Fake
4/26/2024,Social Media Login,10,No,No,Consistent,1,Irregular,Medium,4046,813,Low engagement (rare likes),9,Text-only,Invalid,Invalid,Yes,Yes,Inconsistent,No,Fake
5/24/2024,Email,14,Yes,No,Consistent,6,Regular,High,3832,1707,High engagement (likes/comments),5,Text-only,Valid,Valid,No,No,Inconsistent,Yes,Genuine
5/16/2024,Social Media Login,19,No,No,Inconsistent,2,Regular,High,1492,53,High engagement (likes/comments),4,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,No,Fake
5/2/2024,Email,4,No,No,Inconsistent,5,Irregular,Low,2431,1941,Low engagement (rare likes),10,Mixed (Image/Text),Valid,Invalid,No,No,Inconsistent,No,Fake
5/4/2024,Email,7,No,No,Inconsistent,2,Regular,Medium,2858,1852,High engagement (likes/comments),6,Mixed (Image/Text),Valid,Invalid,Yes,No,Inconsistent,Yes,Fake
5/3/2024,Phone Number,8,Yes,No,Consistent,5,Regular,High,4031,464,Moderate engagement,19,Image/Video,Invalid,Invalid,Yes,Yes,Inconsistent,Yes,Genuine
2/14/2024,Phone Number,26,Yes,Yes,Consistent,3,Regular,High,2584,570,Low engagement (rare likes),15,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,No,Fake
6/21/2024,Email,27,No,Yes,Consistent,1,Irregular,High,2010,920,High engagement (likes/comments),15,Image/Video,Valid,Invalid,Yes,No,Inconsistent,No,Fake
6/8/2024,Email,17,Yes,Yes,Consistent,10,Irregular,Medium,2919,1729,Very low engagement,18,Text-only,Valid,Valid,No,Yes,Consistent,No,Genuine
2/27/2024,Email,12,No,No,Inconsistent,6,Regular,Low,224,352,Very low engagement,16,Image/Video,Valid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
7/7/2024,Email,10,No,No,Consistent,10,Regular,Medium,1393,581,Moderate engagement,5,Mixed (Image/Text),Valid,Invalid,No,Yes,Inconsistent,No,Fake
6/28/2024,Social Media Login,2,No,Yes,Consistent,2,Irregular,Low,2351,1906,Very low engagement,5,Mixed (Image/Text),Invalid,Valid,No,No,Consistent,No,Fake
1/24/2024,Email,24,Yes,Yes,Consistent,2,Irregular,Medium,1939,1269,Very low engagement,14,Text-only,Invalid,Valid,No,Yes,Inconsistent,Yes,Genuine
9/20/2024,Phone Number,6,No,Yes,Inconsistent,6,Irregular,Low,2731,33,High engagement (likes/comments),9,Mixed (Image/Text),Valid,Valid,No,Yes,Inconsistent,No,Fake
6/14/2024,Phone Number,25,Yes,Yes,Inconsistent,9,Regular,Low,4168,1983,High engagement (likes/comments),5,Image/Video,Invalid,Invalid,No,Yes,Inconsistent,No,Genuine
1/30/2024,Phone Number,24,No,No,Inconsistent,5,Regular,Low,3565,544,Very low engagement,9,Image/Video,Valid,Valid,Yes,No,Consistent,Yes,Fake
3/18/2024,Phone Number,20,No,No,Inconsistent,7,Irregular,Low,844,382,High engagement (likes/comments),14,Image/Video,Valid,Invalid,No,No,Inconsistent,No,Fake
3/16/2024,Phone Number,17,Yes,Yes,Consistent,6,Irregular,High,717,1265,Low engagement (rare likes),13,Image/Video,Invalid,Invalid,No,No,Consistent,Yes,Genuine
10/18/2024,Social Media Login,23,Yes,No,Consistent,1,Irregular,Medium,3881,692,Low engagement (rare likes),11,Image/Video,Valid,Invalid,No,Yes,Consistent,Yes,Genuine
9/25/2024,Phone Number,2,Yes,No,Inconsistent,4,Regular,Medium,80,265,Low engagement (rare likes),0,Image/Video,Invalid,Invalid,No,No,Inconsistent,No,Genuine
4/7/2024,Email,26,No,Yes,Inconsistent,4,Regular,High,2527,1548,Low engagement (rare likes),19,Mixed (Image/Text),Invalid,Invalid,No,Yes,Inconsistent,No,Fake
3/16/2024,Social Media Login,1,No,Yes,Inconsistent,6,Irregular,Medium,2627,1556,Moderate engagement,8,Mixed (Image/Text),Invalid,Valid,No,Yes,Consistent,No,Fake
4/29/2024,Email,27,Yes,No,Consistent,5,Irregular,High,3366,1088,Low engagement (rare likes),3,Image/Video,Invalid,Invalid,Yes,Yes,Consistent,Yes,Genuine
7/6/2024,Email,19,Yes,No,Consistent,9,Irregular,Medium,3784,1748,Low engagement (rare likes),3,Mixed (Image/Text),Valid,Valid,Yes,Yes,Consistent,No,Fake
1/14/2024,Social Media Login,20,Yes,No,Inconsistent,10,Regular,Low,335,1368,Very low engagement,6,Text-only,Invalid,Valid,No,Yes,Inconsistent,Yes,Fake
8/23/2024,Social Media Login,3,Yes,No,Inconsistent,8,Regular,High,837,1435,Very low engagement,11,Mixed (Image/Text),Invalid,Valid,Yes,No,Inconsistent,Yes,Fake
3/28/2024,Phone Number,27,No,No,Inconsistent,6,Regular,Low,83,177,Low engagement (rare likes),7,Mixed (Image/Text),Invalid,Valid,No,Yes,Inconsistent,No,Genuine
1/21/2024,Phone Number,1,No,Yes,Inconsistent,4,Irregular,High,316,1492,Very low engagement,13,Text-only,Valid,Valid,No,Yes,Inconsistent,No,Genuine
6/17/2024,Email,14,No,Yes,Consistent,2,Regular,High,3583,804,High engagement (likes/comments),9,Image/Video,Invalid,Valid,No,No,Inconsistent,No,Fake
2/17/2024,Social Media Login,13,Yes,No,Inconsistent,10,Regular,Low,1311,143,Low engagement (rare likes),9,Mixed (Image/Text),Valid,Invalid,Yes,No,Consistent,Yes,Fake
6/8/2024,Phone Number,24,Yes,No,Consistent,1,Regular,High,1819,1092,Moderate engagement,4,Image/Video,Invalid,Valid,No,Yes,Consistent,Yes,Fake
5/17/2024,Social Media Login,21,Yes,No,Consistent,1,Regular,Low,2150,1595,Very low engagement,8,Text-only,Invalid,Invalid,Yes,Yes,Inconsistent,No,Fake
8/22/2024,Email,3,Yes,Yes,Consistent,3,Irregular,Medium,2495,461,High engagement (likes/comments),3,Text-only,Invalid,Valid,Yes,Yes,Inconsistent,Yes,Genuine
